shots,errors,discards,seconds,decoder,strong_id,json_metadata,custom_counts
100000000,2337411,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs16_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":9000,""yokes"":2}",
100000000,19286097,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim1_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":3500,""yokes"":2}",
100000000,33665890,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs16_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":16000,""yokes"":2}",
100000000,16592,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs16_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":16,""q"":0,""r"":5500,""yokes"":2}",
100000000,43569238,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim0_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":20000,""yokes"":0}",
100000000,13401100,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim0_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":5000,""yokes"":0}",
100000000,24967213,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim0_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":10000,""yokes"":0}",
100000000,86666549,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim0_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":8000,""yokes"":0}",
100000000,78403133,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim0_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":18000,""yokes"":0}",
100000000,53886332,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim0_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":9000,""yokes"":0}",
